age,workclass,education,marital-status,race,sex,hours-per-week,incomeclass
55, Private, 10th, Married-civ-spouse, Black, Male,45, <=50K
67, Private, HS-grad, Never-married, White, Female,38, <=50K
36, Private, Some-college, Divorced, White, Male,45, <=50K
47, Private, HS-grad, Separated, White, Female,52, <=50K
36, ?, HS-grad, Never-married, White, Female,40, <=50K
25, Private, Bachelors, Never-married, White, Female,16, <=50K
19, Private, 9th, Never-married, White, Male,16, <=50K
24, Private, 7th-8th, Separated, White, Male,40, <=50K
30, Self-emp-not-inc, Some-college, Never-married, White, Male,25, <=50K
17, Private, 11th, Never-married, White, Male,16, <=50K
28, Private, Bachelors, Never-married, White, Male,40, <=50K
34, Private, Assoc-voc, Married-civ-spouse, White, Male,45, <=50K
35, Private, Some-college, Married-civ-spouse, White, Male,46, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Black, Male,40, <=50K
43, Private, HS-grad, Married-civ-spouse, White, Female,35, >50K
20, Private, HS-grad, Never-married, Black, Male,40, <=50K
55, Private, Masters, Divorced, White, Male,40, >50K
22, Private, Some-college, Never-married, Black, Female,35, <=50K
20, Private, Some-college, Never-married, White, Male,50, <=50K
44, Private, HS-grad, Divorced, White, Female,40, <=50K
38, Private, Assoc-acdm, Never-married, White, Male,40, <=50K
53, Private, 9th, Widowed, Black, Female,25, <=50K
26, Private, Some-college, Separated, Amer-Indian-Eskimo, Male,48, <=50K
58, Private, Some-college, Married-civ-spouse, White, Male,40, >50K
23, Private, HS-grad, Never-married, White, Male,40, <=50K
53, Private, 1st-4th, Married-civ-spouse, White, Male,50, <=50K
35, Private, HS-grad, Divorced, White, Male,40, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male,62, <=50K
31, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
50, Private, HS-grad, Widowed, Black, Female,40, <=50K
57, Private, 9th, Married-civ-spouse, Black, Male,55, >50K
25, Private, 11th, Married-civ-spouse, White, Male,40, <=50K
23, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
48, Private, Bachelors, Never-married, White, Male,50, <=50K
34, Private, Some-college, Divorced, White, Female,60, <=50K
37, Private, Some-college, Married-civ-spouse, Asian-Pac-Islander, Male,40, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male,45, <=50K
20, Private, Some-college, Never-married, White, Male,20, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, White, Male,75, >50K
27, Private, Some-college, Married-civ-spouse, White, Female,40, <=50K
35, Private, 10th, Married-civ-spouse, White, Male,40, <=50K
33, Private, Bachelors, Never-married, White, Female,40, <=50K
57, State-gov, Some-college, Divorced, White, Female,40, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Asian-Pac-Islander, Male,40, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, White, Male,55, >50K
54, Private, Some-college, Divorced, White, Male,55, <=50K
28, Private, Some-college, Divorced, White, Female,40, <=50K
32, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
49, Private, HS-grad, Married-civ-spouse, White, Male,50, >50K
52, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
41, Private, 10th, Married-civ-spouse, White, Male,60, <=50K
19, Private, HS-grad, Never-married, White, Male,40, <=50K
33, Private, HS-grad, Divorced, White, Female,42, <=50K
21, ?, Some-college, Never-married, White, Male,40, <=50K
25, Private, Bachelors, Married-civ-spouse, White, Female,32, <=50K
44, Private, 11th, Divorced, White, Female,44, <=50K
20, Private, Some-college, Never-married, White, Male,40, <=50K
46, Private, 10th, Married-spouse-absent, Asian-Pac-Islander, Male,37, <=50K
39, Private, HS-grad, Married-civ-spouse, White, Male,50, <=50K
34, Private, HS-grad, Never-married, White, Male,40, <=50K
19, Private, HS-grad, Never-married, White, Male,35, <=50K
27, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
53, Private, 9th, Married-civ-spouse, White, Male,40, <=50K
46, Private, Assoc-voc, Divorced, White, Male,40, <=50K
23, ?, Bachelors, Never-married, White, Male,40, <=50K
39, Private, Some-college, Never-married, Asian-Pac-Islander, Male,40, <=50K
30, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
53, Private, Masters, Married-civ-spouse, White, Male,45, >50K
33, Private, 9th, Married-civ-spouse, White, Male,40, <=50K
22, Private, Some-college, Married-civ-spouse, White, Female,40, <=50K
44, Private, Some-college, Divorced, Black, Female,35, <=50K
30, Private, Some-college, Divorced, Amer-Indian-Eskimo, Female,40, <=50K
66, Private, Some-college, Divorced, White, Female,20, <=50K
39, Private, Bachelors, Married-civ-spouse, White, Male,40, <=50K
37, Private, HS-grad, Married-civ-spouse, White, Male,50, >50K
34, Private, HS-grad, Married-civ-spouse, White, Female,40, <=50K
17, Private, 11th, Never-married, White, Male,20, <=50K
43, Private, Bachelors, Never-married, White, Male,60, >50K
46, Private, Bachelors, Married-civ-spouse, White, Male,50, >50K
17, Private, 11th, Never-married, White, Male,20, <=50K
60, Private, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
63, Private, Masters, Married-civ-spouse, White, Male,40, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, White, Male,40, <=50K
30, Private, 9th, Married-civ-spouse, Other, Male,40, <=50K
33, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
43, Private, Some-college, Married-civ-spouse, Amer-Indian-Eskimo, Male,40, <=50K
20, Private, 9th, Never-married, White, Female,40, <=50K
30, Private, Some-college, Never-married, Black, Male,72, <=50K
37, Private, HS-grad, Married-civ-spouse, White, Male,45, <=50K
33, ?, Some-college, Divorced, White, Female,40, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male,40, >50K
65, Private, HS-grad, Widowed, White, Female,17, <=50K
35, Private, Prof-school, Married-civ-spouse, White, Male,55, >50K
27, Private, Bachelors, Married-civ-spouse, White, Male,40, <=50K
33, Private, HS-grad, Married-civ-spouse, White, Male,45, >50K
18, Private, 12th, Never-married, White, Female,20, <=50K
41, Local-gov, Masters, Married-civ-spouse, White, Male,50, <=50K
38, Private, Bachelors, Never-married, White, Male,40, <=50K
45, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
18, ?, Some-college, Never-married, White, Male,40, <=50K
33, Private, Some-college, Separated, White, Female,38, <=50K
28, Private, HS-grad, Never-married, White, Male,40, <=50K
47, Private, HS-grad, Divorced, Amer-Indian-Eskimo, Female,40, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Black, Female,20, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, White, Male,40, <=50K
21, Private, HS-grad, Never-married, White, Male,30, <=50K
44, Private, Bachelors, Never-married, White, Male,40, <=50K
33, Private, HS-grad, Married-spouse-absent, White, Male,20, <=50K
61, ?, HS-grad, Married-civ-spouse, Black, Male,6, <=50K
29, Private, Some-college, Married-civ-spouse, White, Male,40, <=50K
45, Private, Some-college, Married-civ-spouse, White, Male,40, >50K
18, ?, HS-grad, Never-married, White, Female,60, <=50K
29, Local-gov, Assoc-voc, Never-married, White, Male,56, >50K
27, Private, Bachelors, Never-married, White, Female,40, <=50K
21, Private, Some-college, Married-civ-spouse, White, Male,20, <=50K
22, ?, Some-college, Married-civ-spouse, White, Female,35, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, White, Male,45, >50K
35, Private, Some-college, Married-civ-spouse, White, Male,50, <=50K
47, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
37, Local-gov, Some-college, Married-civ-spouse, White, Male,40, <=50K
37, Private, Assoc-voc, Married-civ-spouse, White, Male,48, >50K
26, Private, HS-grad, Divorced, White, Male,40, <=50K
18, ?, HS-grad, Never-married, White, Male,40, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, White, Male,45, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, White, Male,50, >50K
59, Private, HS-grad, Separated, Amer-Indian-Eskimo, Female,40, <=50K
70, Private, HS-grad, Widowed, White, Female,5, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, White, Male,40, >50K
39, Private, HS-grad, Divorced, White, Female,40, <=50K
38, Private, 9th, Married-civ-spouse, White, Male,40, <=50K
33, Private, Some-college, Separated, White, Female,50, <=50K
19, ?, Some-college, Never-married, White, Male,40, <=50K
28, Private, HS-grad, Never-married, White, Male,40, <=50K
74, Private, 10th, Divorced, White, Female,1, <=50K
40, Private, Bachelors, Married-civ-spouse, White, Male,40, >50K
35, Private, Assoc-voc, Divorced, White, Male,40, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, White, Male,50, <=50K
41, Private, Some-college, Married-civ-spouse, White, Male,40, >50K
38, Private, Some-college, Never-married, White, Male,50, <=50K
29, Self-emp-not-inc, 10th, Married-civ-spouse, White, Male,35, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male,50, <=50K
46, Private, HS-grad, Divorced, White, Female,40, <=50K
40, Private, Bachelors, Married-civ-spouse, White, Male,60, >50K
29, Federal-gov, Bachelors, Married-civ-spouse, White, Male,40, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Black, Male,60, <=50K
31, Private, HS-grad, Never-married, White, Male,60, <=50K
50, Local-gov, Masters, Divorced, White, Female,70, <=50K
31, State-gov, Bachelors, Never-married, White, Female,40, <=50K
27, Private, Some-college, Married-civ-spouse, White, Male,45, <=50K
27, Private, Some-college, Never-married, Black, Male,25, <=50K
28, Private, Bachelors, Never-married, White, Female,20, <=50K
21, Private, HS-grad, Never-married, Black, Female,30, <=50K
57, Local-gov, Bachelors, Divorced, White, Male,40, <=50K
56, Local-gov, Masters, Divorced, White, Female,40, <=50K
22, ?, HS-grad, Never-married, White, Female,40, <=50K
48, Private, Preschool, Separated, White, Female,40, <=50K
36, Self-emp-inc, Some-college, Divorced, Asian-Pac-Islander, Male,55, <=50K
51, Private, 12th, Married-civ-spouse, White, Male,40, <=50K
39, Local-gov, Assoc-acdm, Never-married, White, Male,48, <=50K
43, Private, HS-grad, Married-civ-spouse, White, Male,70, >50K
38, Private, Masters, Married-civ-spouse, Asian-Pac-Islander, Male,40, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
43, State-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
44, Private, Masters, Married-civ-spouse, White, Male,40, >50K
35, Private, HS-grad, Divorced, White, Female,50, <=50K
40, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
39, Private, 10th, Separated, Black, Female,12, <=50K
47, Self-emp-inc, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
23, Private, Preschool, Never-married, White, Female,15, <=50K
26, Private, 11th, Married-civ-spouse, White, Male,40, <=50K
25, Local-gov, HS-grad, Never-married, Black, Female,40, <=50K
29, Private, Some-college, Separated, Black, Male,42, <=50K
30, Private, HS-grad, Never-married, White, Male,45, <=50K
57, State-gov, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male,40, <=50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, White, Male,40, >50K
39, Private, Bachelors, Married-civ-spouse, White, Male,48, >50K
37, Private, Masters, Never-married, White, Female,40, >50K
45, ?, HS-grad, Married-civ-spouse, White, Male,40, <=50K
21, Private, Some-college, Never-married, White, Female,16, <=50K
25, State-gov, Some-college, Married-civ-spouse, Black, Female,40, <=50K
61, State-gov, HS-grad, Widowed, Amer-Indian-Eskimo, Female,40, <=50K
59, Private, HS-grad, Married-civ-spouse, White, Male,15, <=50K
28, Private, HS-grad, Never-married, White, Male,40, <=50K
24, Private, Some-college, Never-married, White, Female,40, <=50K
47, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
29, Private, HS-grad, Married-AF-spouse, White, Male,80, <=50K
49, Self-emp-not-inc, 9th, Divorced, White, Female,20, <=50K
41, Local-gov, Bachelors, Divorced, White, Female,35, <=50K
33, Private, Some-college, Never-married, Black, Female,40, <=50K
20, ?, Some-college, Never-married, White, Male,40, <=50K
40, Private, Doctorate, Married-civ-spouse, White, Female,20, >50K
32, Private, Some-college, Divorced, White, Male,16, <=50K
48, Private, Bachelors, Divorced, Black, Male,40, >50K
24, Private, Some-college, Never-married, White, Female,40, <=50K
50, Private, Assoc-voc, Married-civ-spouse, White, Male,38, >50K
31, State-gov, HS-grad, Never-married, Asian-Pac-Islander, Male,40, <=50K
23, Private, Assoc-voc, Married-civ-spouse, White, Male,55, >50K
35, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
39, Private, 9th, Divorced, White, Male,50, <=50K
52, Private, 7th-8th, Married-civ-spouse, White, Male,48, <=50K
44, Private, HS-grad, Married-civ-spouse, White, Male,80, <=50K
43, Private, Bachelors, Married-civ-spouse, White, Male,50, >50K
39, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
33, Private, 7th-8th, Never-married, White, Male,40, >50K
31, Private, Masters, Never-married, White, Male,40, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Female,40, >50K
28, Local-gov, Prof-school, Married-civ-spouse, White, Male,40, <=50K
19, Private, 12th, Never-married, Asian-Pac-Islander, Female,25, <=50K
35, Private, Assoc-voc, Married-civ-spouse, White, Male,50, <=50K
44, Private, Bachelors, Married-civ-spouse, White, Male,60, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male,40, <=50K
20, Private, Some-college, Never-married, White, Female,35, <=50K
55, Private, HS-grad, Divorced, Black, Male,48, >50K
30, Private, 7th-8th, Separated, White, Male,35, <=50K
38, Private, HS-grad, Married-civ-spouse, White, Male,55, >50K
75, Private, HS-grad, Married-civ-spouse, White, Male,20, <=50K
17, Private, 11th, Never-married, White, Male,15, <=50K
79, ?, Masters, Married-civ-spouse, White, Male,40, >50K
20, Private, Some-college, Never-married, White, Male,30, <=50K
25, Private, Assoc-acdm, Never-married, White, Male,30, <=50K
27, Private, Bachelors, Married-civ-spouse, White, Male,45, <=50K
19, Private, Some-college, Never-married, White, Female,20, <=50K
21, Private, Some-college, Married-civ-spouse, Amer-Indian-Eskimo, Female,40, <=50K
19, Private, Some-college, Never-married, White, Male,20, <=50K
42, Private, Some-college, Never-married, White, Male,40, <=50K
28, Private, 10th, Married-civ-spouse, White, Male,36, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male,40, >50K
59, Private, Some-college, Divorced, White, Female,32, <=50K
50, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male,80, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
27, Private, Assoc-acdm, Never-married, White, Female,40, <=50K
45, Private, Doctorate, Never-married, White, Male,30, >50K
24, Private, 7th-8th, Never-married, White, Male,40, <=50K
31, Private, HS-grad, Married-civ-spouse, White, Female,40, >50K
24, Private, 5th-6th, Never-married, Black, Male,40, <=50K
29, Private, HS-grad, Never-married, White, Male,40, <=50K
24, Private, HS-grad, Never-married, White, Male,30, <=50K
24, Private, Bachelors, Never-married, White, Female,30, <=50K
28, Private, Some-college, Never-married, Black, Female,45, <=50K
63, ?, HS-grad, Married-civ-spouse, White, Male,40, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, White, Male,50, <=50K
58, State-gov, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
51, Private, Some-college, Divorced, White, Female,36, <=50K
42, Private, Some-college, Married-civ-spouse, White, Male,50, >50K
39, Private, Some-college, Married-civ-spouse, White, Male,40, <=50K
26, Private, Bachelors, Never-married, Asian-Pac-Islander, Female,40, <=50K
39, Private, Some-college, Never-married, White, Male,40, <=50K
28, Private, Bachelors, Never-married, White, Male,45, <=50K
51, Private, Bachelors, Married-civ-spouse, Amer-Indian-Eskimo, Male,40, >50K
